Index	Label
5795	5
5796	1
5797	5
5798	2
5799	0
5800	5
5801	5
5802	5
5803	2
5804	1
5805	1
5806	2
5807	4
5808	5
5809	4
5810	0
5811	1
5812	4
5813	0
5814	2
5815	1
5816	3
5817	3
5818	5
5819	0
5820	3
5821	2
5822	5
5823	3
5824	3
5825	0
5826	5
5827	0
5828	4
5829	0
5830	4
5831	1
5832	2
5833	1
5834	1
5835	3
5836	2
5837	2
5838	4
5839	3
5840	2
5841	3
5842	4
5843	1
5844	2
5845	1
5846	4
5847	5
5848	4
5849	1
5850	5
5851	2
5852	3
5853	5
5854	3
5855	2
5856	2
5857	5
5858	1
5859	2
5860	0
5861	2
5862	1
5863	5
5864	4
5865	0
5866	2
5867	1
5868	5
5869	5
5870	4
5871	1
5872	4
5873	4
5874	4
5875	1
5876	0
5877	2
5878	4
5879	1
5880	1
5881	0
5882	4
5883	1
5884	4
5885	2
5886	4
5887	5
5888	5
5889	5
5890	1
5891	5
5892	4
5893	3
5894	1
5895	3
5896	4
5897	0
5898	0
5899	4
5900	3
5901	4
5902	0
5903	0
5904	3
5905	5
5906	5
5907	1
5908	5
5909	2
5910	3
5911	4
5912	5
5913	4
5914	3
5915	2
5916	2
5917	1
5918	0
5919	5
5920	4
5921	2
5922	4
5923	1
5924	4
5925	1
5926	2
5927	2
5928	3
5929	1
5930	0
5931	0
5932	3
5933	0
5934	2
5935	0
5936	5
5937	2
5938	4
5939	2
5940	5
5941	3
5942	0
5943	4
5944	0
5945	3
5946	2
5947	2
5948	1
5949	3
5950	4
5951	1
5952	2
5953	1
5954	5
5955	5
5956	2
5957	3
5958	0
5959	4
5960	5
5961	5
5962	2
5963	3
5964	0
5965	1
5966	5
5967	2
5968	5
5969	5
5970	5
5971	5
5972	3
5973	1
5974	1
5975	1
5976	5
5977	4
5978	4
5979	3
5980	3
5981	5
5982	0
5983	5
5984	4
5985	0
5986	3
5987	4
5988	4
5989	0
5990	1
5991	3
5992	5
5993	0
5994	5
5995	2
5996	4
5997	0
5998	2
5999	2
6000	3
6001	1
6002	2
6003	4
6004	3
6005	4
6006	5
6007	4
6008	0
6009	1
6010	4
6011	1
6012	2
6013	2
6014	4
6015	3
6016	1
6017	5
6018	3
6019	2
6020	5
6021	5
6022	0
6023	4
6024	2
6025	0
6026	4
6027	4
6028	4
6029	2
6030	3
6031	5
6032	5
6033	1
6034	3
6035	0
6036	3
6037	5
6038	4
6039	0
6040	5
6041	4
6042	5
6043	3
6044	2
6045	3
6046	1
6047	1
6048	3
6049	2
6050	3
6051	5
6052	4
6053	5
6054	4
6055	2
6056	5
6057	2
6058	4
6059	3
6060	3
6061	1
6062	4
6063	3
6064	0
6065	1
6066	4
6067	0
6068	3
6069	2
6070	0
6071	4
6072	5
6073	4
6074	4
6075	5
6076	2
6077	3
6078	1
6079	1
6080	2
6081	0
6082	3
6083	1
6084	5
6085	2
6086	1
6087	5
6088	1
6089	2
6090	2
6091	1
6092	5
6093	1
6094	1
6095	2
6096	5
6097	3
6098	1
6099	2
6100	2
6101	2
6102	2
6103	4
6104	0
6105	1
6106	5
6107	1
6108	2
6109	2
6110	5
6111	5
6112	1
6113	2
6114	2
6115	3
6116	2
6117	2
6118	4
6119	0
6120	4
6121	4
6122	1
6123	5
6124	1
6125	5
6126	0
6127	2
6128	5
6129	0
6130	1
6131	4
6132	3
6133	0
6134	2
6135	5
6136	2
6137	3
6138	1
6139	5
6140	2
6141	2
6142	4
6143	5
6144	0
6145	1
6146	4
6147	1
6148	3
6149	2
6150	5
6151	0
6152	5
6153	1
6154	5
6155	4
6156	4
6157	0
6158	1
6159	5
6160	1
6161	0
6162	4
6163	4
6164	1
6165	3
6166	2
6167	2
6168	3
6169	3
6170	4
6171	5
6172	5
6173	2
6174	3
6175	3
6176	4
6177	2
6178	5
6179	3
6180	5
6181	0
6182	1
6183	2
6184	5
6185	3
6186	1
6187	1
6188	0
6189	1
6190	5
6191	0
6192	0
6193	1
6194	3
6195	1
6196	4
6197	5
6198	5
6199	1
6200	5
6201	1
6202	5
6203	0
6204	0
6205	3
6206	0
6207	4
6208	5
6209	0
6210	4
6211	5
6212	2
6213	1
6214	2
6215	5
6216	3
6217	5
6218	4
6219	4
6220	0
6221	0
6222	4
6223	0
6224	3
6225	0
6226	3
6227	3
6228	2
6229	2
6230	3
6231	4
6232	1
6233	3
6234	1
6235	1
6236	5
6237	4
6238	1
6239	2
6240	3
6241	2
6242	1
6243	2
6244	4
6245	1
6246	3
6247	1
6248	5
6249	0
6250	5
6251	5
6252	3
6253	1
6254	1
6255	4
6256	2
6257	1
6258	4
6259	1
6260	5
6261	1
6262	5
6263	5
6264	0
6265	3
6266	3
6267	5
6268	3
6269	3
6270	0
6271	5
6272	1
6273	0
6274	4
6275	4
6276	0
6277	1
6278	0
6279	3
6280	5
6281	4
6282	2
6283	1
6284	2
6285	2
6286	4
6287	2
6288	0
6289	5
6290	0
6291	4
6292	2
6293	4
6294	2
6295	0
6296	0
6297	2
6298	4
6299	3
6300	3
6301	2
6302	1
6303	0
6304	2
6305	5
6306	3
6307	1
6308	4
6309	2
6310	2
6311	5
6312	4
6313	1
6314	4
6315	2
6316	2
6317	3
6318	1
6319	3
6320	5
6321	1
6322	1
6323	4
6324	1
6325	0
6326	2
6327	0
6328	3
6329	0
6330	1
6331	4
6332	4
6333	4
6334	5
6335	5
6336	2
6337	3
6338	0
6339	5
6340	3
6341	1
6342	2
6343	4
6344	3
6345	3
6346	1
6347	4
6348	1
6349	2
6350	2
6351	5
6352	5
6353	2
6354	1
6355	0
6356	2
6357	2
6358	1
6359	1
6360	5
6361	2
6362	4
6363	3
6364	0
6365	3
6366	5
6367	0
6368	5
6369	3
6370	4
6371	5
6372	3
6373	0
6374	3
6375	4
6376	2
6377	2
6378	0
6379	2
6380	0
6381	2
6382	2
6383	2
6384	1
6385	3
6386	0
6387	3
6388	4
6389	4
6390	1
6391	5
6392	0
6393	0
6394	1
6395	0
6396	2
6397	1
6398	0
6399	5
6400	0
6401	3
6402	4
6403	4
6404	3
6405	0
6406	4
6407	1
6408	5
6409	1
6410	4
6411	1
6412	1
6413	3
6414	4
6415	3
6416	5
6417	3
6418	0
6419	3
6420	0
6421	2
6422	5
6423	1
6424	2
6425	4
6426	4
6427	5
6428	3
6429	5
6430	3
6431	4
6432	0
6433	3
6434	2
6435	0
6436	0
6437	3
6438	5
6439	1
6440	0
6441	5
6442	2
6443	2
6444	1
6445	3
6446	4
6447	3
6448	3
6449	5
6450	1
6451	3
6452	3
6453	2
6454	4
6455	0
6456	2
6457	4
6458	4
6459	0
6460	5
6461	2
6462	1
6463	5
6464	5
6465	4
6466	1
6467	2
6468	1
6469	4
6470	5
6471	4
6472	0
6473	0
6474	5
6475	4
6476	4
6477	4
6478	4
6479	5
6480	3
6481	5
6482	0
6483	3
6484	3
6485	5
6486	0
6487	2
6488	2
6489	5
6490	5
6491	1
6492	1
6493	4
6494	1
6495	3
6496	0
6497	3
6498	5
6499	4
6500	4
6501	2
6502	1
6503	0
6504	1
6505	2
6506	1
6507	1
6508	4
6509	5
6510	4
6511	2
6512	4
6513	3
6514	1
6515	1
6516	2
6517	0
6518	3
6519	5
6520	5
6521	5
6522	4
6523	4
6524	2
6525	2
6526	3
6527	0
6528	2
6529	2
6530	5
6531	5
6532	5
6533	3
6534	3
6535	0
6536	4
6537	2
6538	1
6539	3
6540	1
6541	5
6542	3
6543	1
6544	0
6545	0
6546	5
6547	1
6548	2
6549	5
6550	5
6551	0
6552	1
6553	1
6554	2
6555	5
6556	4
6557	5
6558	2
6559	3
6560	4
6561	3
6562	2
6563	4
6564	1
6565	3
6566	2
6567	2
6568	4
6569	1
6570	2
6571	5
6572	2
6573	3
6574	0
6575	4
6576	5
6577	4
6578	0
6579	4
6580	4
6581	3
6582	3
6583	2
6584	3
6585	4
6586	3
6587	0
6588	1
6589	4
6590	1
6591	5
6592	2
6593	5
6594	3
6595	4
6596	2
6597	1
6598	0
6599	4
6600	3
6601	2
6602	1
6603	3
6604	4
6605	0
6606	3
6607	0
6608	3
6609	5
6610	3
6611	2
6612	5
6613	2
6614	0
6615	1
6616	0
6617	4
6618	3
6619	2
6620	3
6621	3
6622	0
6623	1
6624	4
6625	1
6626	3
6627	1
6628	1
6629	4
6630	0
6631	5
6632	5
6633	1
6634	4
6635	2
6636	4
6637	3
6638	1
6639	4
6640	3
6641	0
6642	1
6643	4
6644	2
6645	2
6646	4
6647	4
6648	4
6649	3
6650	3
6651	0
6652	0
6653	2
6654	2
6655	0
6656	0
6657	5
6658	0
6659	3
6660	4
6661	3
6662	4
6663	5
6664	4
6665	5
6666	5
6667	5
6668	2
6669	0
6670	0
6671	1
6672	5
6673	3
6674	4
6675	1
6676	2
6677	0
6678	2
6679	2
6680	2
6681	1
6682	4
6683	0
6684	5
6685	1
6686	1
6687	2
6688	4
6689	4
6690	2
6691	4
6692	1
6693	2
6694	0
6695	2
6696	3
6697	4
6698	1
6699	4
6700	1
6701	2
6702	0
6703	1
6704	4
6705	4
6706	5
6707	3
6708	5
6709	4
6710	0
6711	5
6712	2
6713	2
6714	3
6715	4
6716	4
6717	5
6718	3
6719	3
6720	5
6721	2
6722	4
6723	5
6724	1
6725	2
6726	2
6727	2
6728	0
6729	0
6730	2
6731	5
6732	5
6733	3
6734	5
6735	5
6736	5
6737	0
6738	0
6739	4
6740	0
6741	3
6742	5
6743	4
6744	0
6745	0
6746	4
6747	2
6748	3
6749	0
6750	2
6751	3
6752	4
6753	5
6754	5
6755	2
6756	1
6757	0
6758	0
6759	0
6760	1
6761	0
6762	1
6763	0
6764	3
6765	3
6766	2
6767	3
6768	5
6769	2
6770	2
6771	0
6772	4
6773	1
6774	0
6775	0
6776	1
6777	4
6778	2
6779	4
6780	2
6781	5
6782	1
6783	4
6784	5
6785	3
6786	5
6787	4
6788	0
6789	0
6790	1
6791	1
6792	4
6793	4
6794	5
6795	5
6796	1
6797	5
6798	3
6799	1
6800	3
6801	1
6802	4
6803	4
6804	0
6805	5
6806	4
6807	3
6808	5
6809	2
6810	3
6811	2
6812	3
6813	3
6814	2
6815	4
6816	4
6817	5
6818	4
6819	0
6820	0
6821	1
6822	3
6823	4
6824	1
6825	0
6826	1
6827	2
6828	4
6829	1
6830	0
6831	0
6832	2
6833	2
6834	4
6835	0
6836	3
6837	0
6838	5
6839	3
6840	1
6841	5
6842	3
6843	0
6844	5
6845	0
6846	3
6847	2
6848	5
6849	2
6850	4
6851	1
6852	2
6853	3
6854	4
6855	5
6856	3
6857	5
6858	2
6859	0
6860	2
6861	3
6862	3
6863	3
6864	4
6865	3
6866	3
6867	0
6868	0
6869	1
6870	2
6871	2
6872	0
6873	5
6874	5
6875	1
6876	1
6877	3
6878	2
6879	2
6880	3
6881	4
6882	3
6883	2
6884	3
6885	5
6886	3
6887	1
6888	5
6889	3
6890	4
6891	0
6892	2
6893	3
6894	5
6895	2
6896	5
6897	4
6898	1
6899	0
6900	4
6901	0
6902	0
6903	2
6904	0
6905	4
6906	2
6907	1
6908	3
6909	0
6910	2
6911	4
6912	5
6913	4
6914	3
6915	4
6916	0
6917	5
6918	2
6919	3
6920	0
6921	3
6922	2
6923	1
6924	5
6925	5
6926	1
6927	1
6928	1
6929	4
6930	2
6931	0
6932	5
6933	2
6934	1
6935	2
6936	2
6937	5
6938	1
6939	1
6940	5
6941	1
6942	4
6943	4
6944	5
6945	4
6946	5
6947	5
6948	0
6949	2
6950	3
6951	2
6952	5
6953	0
6954	2
6955	5
6956	0
6957	0
6958	4
6959	0
6960	2
6961	5
6962	4
6963	5
6964	4
6965	0
6966	3
6967	3
6968	2
6969	0
6970	3
6971	2
6972	0
6973	1
6974	2
6975	3
6976	2
6977	2
6978	3
6979	2
6980	5
6981	2
6982	4
6983	5
6984	3
6985	0
6986	2
6987	5
6988	2
6989	3
6990	4
6991	3
6992	2
6993	1
6994	0
6995	3
6996	0
6997	5
6998	5
6999	0
7000	4
7001	4
7002	0
7003	5
7004	4
7005	5
7006	4
7007	4
7008	2
7009	1
7010	0
7011	0
7012	4
7013	5
7014	2
7015	4
7016	1
7017	2
7018	3
7019	4
7020	1
7021	5
7022	5
7023	3
7024	4
7025	5
7026	4
7027	3
7028	4
7029	4
7030	5
7031	5
7032	5
7033	3
7034	1
7035	4
7036	3
7037	5
7038	4
7039	0
7040	4
7041	5
7042	5
7043	2
7044	2
7045	2
7046	3
7047	5
7048	5
7049	5
7050	5
7051	0
7052	2
7053	0
7054	2
7055	1
7056	4
7057	4
7058	5
7059	4
7060	1
7061	0
7062	2
7063	0
7064	2
7065	3
7066	1
7067	0
7068	3
7069	5
7070	4
7071	2
7072	1
7073	2
7074	0
7075	4
7076	5
7077	1
7078	5
7079	4
7080	1
7081	4
7082	5
7083	3
7084	5
7085	1
7086	4
7087	3
7088	3
7089	1
7090	5
7091	4
7092	1
7093	2
7094	0
7095	4
7096	0
7097	1
7098	0
7099	5
7100	3
7101	0
7102	3
7103	4
7104	4
7105	0
7106	1
7107	5
7108	2
7109	5
7110	0
7111	4
7112	4
7113	3
7114	4
7115	1
7116	0
7117	3
7118	5
7119	1
7120	2
7121	3
7122	5
7123	2
7124	1
7125	2
7126	1
7127	1
7128	0
7129	1
7130	5
7131	1
7132	4
7133	3
7134	0
7135	4
7136	2
7137	3
7138	4
7139	4
7140	2
7141	1
7142	1
7143	4
7144	0
7145	4
7146	4
7147	2
7148	4
7149	0
7150	4
7151	4
7152	5
7153	4
7154	4
7155	0
7156	4
7157	3
7158	1
7159	3
7160	0
7161	4
7162	4
7163	0
7164	5
7165	3
7166	4
7167	0
7168	2
7169	5
7170	1
7171	1
7172	4
7173	3
7174	4
7175	2
7176	4
7177	3
7178	2
7179	4
7180	0
7181	0
7182	2
7183	3
7184	4
7185	5
7186	5
7187	3
7188	5
7189	2
7190	5
7191	3
7192	3
7193	2
7194	5
7195	5
7196	1
7197	5
7198	0
7199	1
7200	2
7201	1
7202	5
7203	4
7204	5
7205	5
7206	1
7207	1
7208	2
7209	3
7210	5
7211	2
7212	1
7213	0
7214	4
7215	2
7216	0
7217	5
7218	3
7219	2
7220	5
7221	4
7222	2
7223	3
7224	0
7225	5
7226	1
7227	4
7228	0
7229	2
7230	3
7231	2
7232	5
7233	1
7234	3
7235	1
7236	4
7237	3
7238	3
7239	3
7240	5
7241	3
7242	4
7243	3
7244	0
7245	2
7246	0
7247	1
7248	5
7249	3
7250	4
7251	2
7252	2
7253	2
7254	3
7255	2
7256	5
7257	1
7258	2
7259	0
7260	4
7261	0
7262	5
7263	3
7264	2
7265	1
7266	5
7267	4
7268	3
7269	5
7270	2
7271	1
7272	1
7273	0
7274	4
7275	5
7276	5
7277	2
7278	0
7279	5
7280	3
7281	3
7282	4
7283	2
7284	0
7285	5
7286	1
7287	5
7288	1
7289	2
7290	3
7291	1
7292	0
7293	3
7294	5
7295	3
7296	1
7297	5
7298	0
7299	4
7300	3
7301	0
7302	3
7303	2
7304	3
7305	2
7306	1
7307	0
7308	3
7309	1
7310	2
7311	5
7312	0
7313	1
7314	4
7315	1
7316	5
7317	4
7318	2
7319	1
7320	1
7321	3
7322	4
7323	1
7324	1
7325	5
7326	4
7327	2
7328	5
7329	3
7330	4
7331	5
7332	0
7333	2
7334	3
7335	4
7336	4
7337	4
7338	0
7339	1
7340	5
7341	5
7342	1
7343	0
7344	2
7345	0
7346	4
7347	2
7348	1
7349	1
7350	2
7351	2
7352	3
7353	0
7354	3
7355	2
7356	1
7357	3
7358	0
7359	3
7360	1
7361	5
7362	4
7363	1
7364	0
7365	4
7366	3
7367	0
7368	0
7369	2
7370	5
7371	3
7372	4
7373	0
7374	3
7375	4
7376	5
7377	5
7378	1
7379	2
7380	2
7381	2
7382	0
7383	0
7384	3
7385	2
7386	4
7387	5
7388	5
7389	5
7390	5
7391	3
7392	4
7393	1
7394	5
7395	3
7396	2
7397	1
7398	3
7399	1
7400	4
7401	0
7402	0
7403	4
7404	0
7405	0
7406	3
7407	1
7408	5
7409	5
7410	4
7411	5
7412	1
7413	2
7414	2
7415	5
7416	3
7417	0
7418	1
7419	1
7420	0
7421	1
7422	1
7423	0
7424	0
7425	4
7426	0
7427	4
7428	3
7429	4
7430	2
7431	1
7432	0
7433	5
7434	5
7435	3
7436	3
7437	3
7438	0
7439	4
7440	0
7441	2
7442	5
7443	1
7444	5
7445	5
7446	3
7447	5
7448	2
7449	2
7450	3
7451	5
7452	1
7453	4
7454	3
7455	3
7456	2
7457	3
7458	1
7459	5
7460	4
7461	5
7462	2
7463	0
7464	1
7465	2
7466	3
7467	4
7468	2
7469	4
7470	4
7471	1
7472	1
7473	3
7474	3
7475	3
7476	5
7477	4
7478	2
7479	0
7480	2
7481	3
7482	1
7483	3
7484	5
7485	4
7486	2
7487	5
7488	1
7489	5
7490	4
7491	2
7492	5
7493	4
7494	0
7495	0
7496	1
7497	2
7498	5
7499	4
7500	1
7501	5
7502	4
7503	5
7504	2
7505	2
7506	2
7507	5
7508	4
7509	0
7510	0
7511	5
7512	4
7513	2
7514	2
7515	5
7516	0
7517	0
7518	3
7519	3
7520	5
7521	4
7522	4
7523	3
7524	2
7525	4
7526	3
7527	3
7528	3
7529	4
7530	2
7531	1
7532	1
7533	5
7534	5
7535	5
7536	4
7537	2
7538	0
7539	2
7540	5
7541	5
7542	5
7543	1
7544	5
7545	2
7546	4
7547	0
7548	0
7549	1
7550	2
7551	5
7552	5
7553	5
7554	5
7555	0
7556	1
7557	3
7558	2
7559	0
7560	0
7561	3
7562	0
7563	1
7564	3
7565	5
7566	2
7567	3
7568	4
7569	1
7570	3
7571	1
7572	2
7573	3
7574	2
7575	5
7576	3
7577	3
7578	3
7579	4
7580	0
7581	1
7582	2
7583	3
7584	2
7585	2
7586	2
7587	1
7588	5
7589	1
7590	1
7591	5
7592	3
7593	1
7594	1
7595	1
7596	1
7597	5
7598	3
7599	2
7600	0
7601	0
7602	4
7603	1
7604	2
7605	5
7606	0
7607	3
7608	2
7609	4
7610	0
7611	5
7612	5
7613	4
7614	3
7615	5
7616	1
7617	4
7618	1
7619	0
7620	1
7621	0
7622	2
7623	5
7624	0
7625	0
7626	2
7627	3
7628	0
7629	2
7630	5
7631	5
7632	0
7633	3
7634	1
7635	1
7636	5
7637	2
7638	5
7639	3
7640	4
7641	4
7642	3
7643	3
7644	3
7645	2
7646	3
7647	0
7648	1
7649	2
7650	1
7651	1
7652	0
7653	5
7654	3
7655	5
7656	2
7657	4
7658	3
7659	4
7660	5
7661	2
7662	5
7663	2
7664	5
7665	2
7666	0
7667	4
7668	1
7669	5
7670	5
7671	4
7672	4
7673	5
7674	0
7675	5
7676	0
7677	3
7678	4
7679	2
7680	3
7681	1
7682	3
7683	0
7684	0
7685	5
7686	3
7687	1
7688	4
7689	2
7690	1
7691	2
7692	1
7693	3
7694	3
7695	4
7696	4
7697	1
7698	3
7699	3
7700	3
7701	0
7702	3
7703	0
7704	5
7705	0
7706	0
7707	1
7708	5
7709	5
7710	5
7711	5
7712	4
7713	2
7714	0
7715	5
7716	5
7717	0
7718	4
7719	1
7720	3
7721	0
7722	3
7723	1
7724	4
7725	0
7726	3
7727	2
7728	2
7729	4
7730	2
7731	4
7732	1
7733	1
7734	5
7735	4
7736	1
7737	1
7738	5
7739	1
7740	5
7741	3
7742	4
7743	3
7744	4
7745	2
7746	3
7747	1
7748	2
7749	3
7750	2
7751	5
7752	3
7753	5
7754	5
7755	2
7756	5
7757	4
7758	4
7759	4
7760	3
7761	2
7762	4
7763	5
7764	0
7765	0
7766	1
7767	0
7768	5
7769	3
7770	5
7771	5
7772	5
7773	2
7774	0
7775	1
7776	4
7777	3
7778	4
7779	2
7780	5
7781	3
7782	4
7783	0
7784	5
7785	5
7786	5
7787	3
7788	3
7789	5
7790	4
7791	2
7792	3
7793	2
7794	3
7795	0
7796	2
7797	0
7798	4
7799	0
7800	2
7801	2
7802	5
7803	5
7804	2
7805	4
7806	4
7807	0
7808	3
7809	0
7810	1
7811	5
7812	0
7813	4
7814	0
7815	4
7816	4
7817	3
7818	3
7819	5
7820	4
7821	1
7822	1
7823	5
7824	3
7825	3
7826	1
7827	5
7828	2
7829	4
7830	5
7831	5
7832	4
7833	2
7834	1
7835	2
7836	4
7837	5
7838	2
7839	3
7840	2
7841	1
7842	2
7843	5
7844	4
7845	3
7846	3
7847	2
7848	5
7849	4
7850	5
7851	5
7852	5
7853	2
7854	3
7855	3
7856	0
7857	5
7858	3
7859	4
7860	2
7861	1
7862	2
7863	2
7864	4
7865	5
7866	3
7867	2
7868	5
7869	0
7870	4
7871	2
7872	5
7873	4
7874	4
7875	0
7876	1
7877	5
7878	2
7879	2
7880	5
7881	4
7882	0
7883	1
7884	3
7885	3
7886	2
7887	5
7888	4
7889	2
7890	1
7891	1
7892	3
7893	2
7894	5
7895	2
7896	1
7897	0
7898	2
7899	0
7900	4
7901	5
7902	2
7903	4
7904	3
7905	0
7906	4
7907	3
7908	5
7909	1
7910	4
7911	1
7912	1
7913	0
7914	5
7915	3
7916	2
7917	1
7918	1
7919	5
7920	4
7921	0
7922	4
7923	1
7924	1
7925	2
7926	2
7927	2
7928	3
7929	4
7930	0
7931	1
7932	1
7933	1
7934	1
7935	5
7936	5
7937	2
7938	5
7939	0
7940	2
7941	1
7942	5
7943	1
7944	2
7945	0
7946	1
7947	2
7948	5
7949	0
7950	2
7951	0
7952	3
7953	5
7954	1
7955	0
7956	1
7957	1
7958	2
7959	3
7960	1
7961	2
7962	3
7963	4
7964	4
7965	5
7966	3
7967	5
7968	0
7969	2
7970	4
7971	2
7972	5
7973	1
7974	1
7975	2
7976	4
7977	0
7978	1
7979	0
7980	2
7981	1
7982	4
7983	4
7984	0
7985	1
7986	1
7987	4
7988	3
7989	3
7990	4
7991	4
7992	0
7993	2
7994	4
7995	1
7996	0
7997	4
7998	4
7999	0
8000	5
8001	2
8002	3
8003	0
8004	2
8005	0
8006	3
8007	3
8008	3
8009	3
8010	5
8011	2
8012	2
8013	3
8014	4
8015	3
8016	0
8017	4
8018	0
8019	3
8020	3
8021	4
8022	1
8023	3
8024	4
8025	1
8026	4
8027	2
8028	4
8029	1
8030	0
8031	4
8032	3
8033	2
8034	1
8035	1
8036	2
8037	4
8038	1
8039	3
8040	5
8041	2
8042	4
8043	1
8044	5
8045	0
8046	3
8047	4
8048	2
8049	1
8050	4
8051	4
8052	2
8053	2
8054	5
8055	2
8056	3
8057	4
8058	3
8059	5
8060	3
8061	1
8062	3
8063	3
8064	0
8065	1
8066	4
8067	3
8068	2
8069	2
8070	0
8071	5
8072	2
8073	5
8074	4
8075	1
8076	0
8077	4
8078	0
8079	5
8080	4
8081	0
8082	0
8083	1
8084	0
8085	5
8086	4
8087	0
8088	2
8089	1
8090	0
8091	4
8092	1
8093	1
8094	3
8095	4
8096	0
8097	5
8098	2
8099	4
8100	0
8101	4
8102	3
8103	3
8104	0
8105	0
8106	3
8107	1
8108	3
8109	2
8110	2
8111	5
8112	2
8113	3
8114	3
8115	1
8116	2
8117	3
8118	4
8119	5
8120	5
8121	1
8122	4
8123	3
8124	1
8125	3
8126	2
8127	1
8128	4
8129	5
8130	1
8131	4
8132	4
8133	5
8134	5
8135	4
8136	1
8137	2
8138	4
8139	0
8140	1
8141	5
8142	2
8143	1
8144	1
8145	5
8146	4
8147	3
8148	5
8149	3
8150	4
8151	5
8152	5
8153	2
8154	4
8155	1
8156	0
8157	1
8158	5
8159	0
8160	1
8161	4
8162	4
8163	3
8164	2
8165	0
8166	4
8167	1
8168	1
8169	5
8170	1
8171	3
8172	1
8173	1
8174	0
8175	2
8176	3
8177	1
8178	3
8179	4
8180	2
8181	5
8182	3
8183	4
8184	3
8185	4
8186	2
8187	2
8188	5
8189	3
8190	4
8191	2
8192	1
8193	2
8194	5
8195	3
8196	3
8197	3
8198	4
8199	5
8200	5
8201	3
8202	5
8203	0
8204	1
8205	2
8206	3
8207	3
8208	2
8209	0
8210	2
8211	0
8212	5
8213	2
8214	4
8215	2
8216	4
8217	2
8218	3
8219	5
8220	5
8221	3
8222	1
8223	1
8224	5
8225	4
8226	3
8227	3
8228	5
8229	2
8230	1
8231	1
8232	4
8233	2
8234	2
8235	0
8236	1
8237	2
8238	3
8239	1
8240	1
8241	2
8242	2
8243	0
8244	4
8245	4
8246	4
8247	5
8248	4
8249	4
8250	1
8251	2
8252	0
8253	3
8254	1
8255	5
8256	5
8257	2
8258	3
8259	5
8260	0
8261	4
8262	5
8263	2
8264	0
8265	3
8266	4
8267	4
8268	0
8269	1
8270	5
8271	4
8272	2
8273	4
8274	3
8275	1
8276	4
8277	2
8278	4
8279	1
8280	5
8281	1
8282	2
8283	3
8284	5
8285	2
8286	4
8287	5
8288	3
8289	5
8290	1
8291	2
8292	2
8293	3
8294	2
8295	0
8296	3
8297	5
8298	4
8299	1
8300	5
8301	0
8302	0
8303	3
8304	1
8305	3
8306	2
8307	2
8308	4
8309	0
8310	0
8311	1
8312	1
8313	1
8314	1
8315	4
8316	5
8317	2
8318	5
8319	1
8320	1
8321	5
8322	1
8323	5
8324	2
8325	4
8326	1
8327	1
8328	2
8329	4
8330	1
8331	0
8332	0
8333	1
8334	1
8335	1
8336	1
8337	4
8338	1
8339	3
8340	4
8341	3
8342	3
8343	5
8344	4
8345	1
8346	4
8347	2
8348	0
8349	5
8350	1
8351	0
8352	0
8353	1
8354	1
8355	5
8356	1
8357	3
8358	3
8359	2
8360	0
8361	5
8362	5
8363	2
8364	4
8365	5
8366	1
8367	3
8368	0
8369	4
8370	2
8371	3
8372	4
8373	5
8374	1
8375	1
8376	0
8377	4
8378	5
8379	2
8380	0
8381	0
8382	4
8383	5
8384	1
8385	5
8386	1
8387	2
8388	2
8389	0
8390	2
8391	4
8392	0
8393	4
8394	2
8395	3
8396	2
8397	5
8398	2
8399	4
8400	2
8401	2
8402	5
8403	1
8404	5
8405	3
8406	3
8407	0
8408	5
8409	5
8410	5
8411	2
8412	5
8413	0
8414	1
8415	5
8416	3
8417	2
8418	2
8419	3
8420	5
8421	4
8422	4
8423	2
8424	5
8425	2
8426	0
8427	3
8428	2
8429	0
8430	5
8431	4
8432	4
8433	0
8434	1
8435	2
8436	1
8437	2
8438	3
8439	4
8440	2
8441	0
8442	3
8443	0
8444	2
8445	5
8446	1
8447	3
8448	0
8449	3
8450	2
8451	1
8452	5
8453	4
8454	3
8455	0
8456	0
8457	0
8458	5
8459	1
8460	5
8461	5
8462	2
8463	2
8464	0
8465	2
8466	1
8467	1
8468	1
8469	0
8470	0
8471	0
8472	4
8473	5
8474	2
8475	1
8476	2
8477	3
8478	5
8479	3
8480	2
8481	2
8482	2
8483	3
8484	1
8485	4
8486	3
8487	5
8488	3
8489	3
8490	2
8491	2
8492	3
8493	1
8494	0
8495	4
8496	4
8497	2
8498	3
8499	1
8500	1
8501	0
8502	5
8503	5
8504	2
8505	2
8506	4
8507	3
8508	0
8509	3
8510	3
8511	5
8512	5
8513	5
8514	0
8515	4
8516	2
8517	0
8518	4
8519	1
8520	5
8521	1
8522	1
8523	0
8524	0
8525	5
8526	2
8527	0
8528	4
8529	5
8530	0
8531	1
8532	5
8533	5
8534	3
8535	1
8536	3
8537	3
8538	3
8539	1
8540	2
8541	5
8542	1
8543	5
8544	2
8545	3
8546	2
8547	2
8548	2
8549	4
8550	3
8551	5
8552	1
8553	2
8554	0
8555	5
8556	4
8557	0
8558	4
8559	2
8560	5
8561	5
8562	2
8563	5
8564	4
8565	4
8566	3
8567	1
8568	2
8569	3
8570	5
8571	5
8572	4
8573	5
8574	0
8575	3
8576	3
8577	5
8578	3
8579	2
8580	1
8581	2
8582	1
8583	1
8584	0
8585	1
8586	3
8587	1
8588	5
8589	2
8590	3
8591	0
8592	5
